flight_id vertical speed track all 
AFR27HR_803 False False False False 
AFR27HR_804 False False False False 
AFR27HR_806 False False False False 
AFR27HR_807 False False False False 
AFR27HR_808 False False False False 
AFR27HR_812 False False False False 
AFR27HR_814 False False False False 
AFR27HR_817 False False False False 
AFR27HR_827 False True False False 
AFR27HR_876 False False False False 
AFR27HR_906 False False False False 
AFR27HR_907 False False False False 
AFR28NJ_792 False False False False 
AFR28NJ_823 False False False False 
AFR28NJ_831 False False False False 
AFR28NJ_837 False False False False 
AFR28NJ_838 False False False False 
AFR28NJ_850 False False False False 
AFR28NJ_864 False False False False 
AFR28NJ_865 False False False False 
AFR28NJ_888 False False False False 
AFR28NJ_908 False False False False 
AFR28NJ_918 False False False False 
AFR28NJ_919 False False False False 
AFR28NJ_920 False False False False 
AFR28NJ_921 False True False False 
AFR28NJ_937 False False False False 
AFR28NJ_938 False False True False 
AFR28NJ_956 False False False False 
AFR28NJ_958 False False False False 
AFR28NJ_959 False False False False 
AFR35RX_794 False False False False 
AFR35RX_795 False False False False 
AFR35RX_805 False False False False 
AFR35RX_832 False True True False 
AFR35RX_839 False False False False 
AFR35RX_840 False False False False 
AFR35RX_841 False False False False 
AFR35RX_851 False False False False 
AFR35RX_878 False False False False 
AFR35RX_889 False False False False 
AFR35RX_899 False False True False 
AFR35RX_909 False False False False 
AFR35RX_910 False False False False 
AFR35RX_940 False False False False 
AFR35RX_941 False False True False 
AFR35RX_961 False False False False 
AFR35RX_962 False False False False 
AFR61GR_742 False False False False 
AFR61GR_743 False False False False 
AFR61GR_745 True False False False 
AFR61GR_746 False False False False 
AFR61GR_755 False False False False 
AFR61GR_756 False False False False 
AFR61GR_757 False False False False 
AFR61GR_760 False False False False 
AFR61GR_764 False False False False 
AFR61GR_767 False False False False 
AFR61GR_773 False False False False 
AFR61GR_774 False False False False 
AFR61GR_777 False False False False 
AFR61GR_783 False False False False 
AFR61GR_796 False False False False 
AFR61GR_797 False False False False 
AFR61GR_801 False False False False 
AFR61GR_810 False False False False 
AFR61GR_820 False False False False 
AFR61GR_822 False False False False 
AFR61GR_842 False False False False 
AFR61GR_987 False False False False 
AFR61GR_988 False False False False 
AFR63JZ_765 False False False False 
AFR63JZ_778 False False False False 
AFR63JZ_779 False False False False 
AFR63JZ_818 False False False False 
AFR63JZ_821 False False False False 
AFR63JZ_828 False True False False 
AFR63JZ_829 False False False False 
AFR63JZ_843 False False False False 
AFR63JZ_852 False False False False 
AFR63JZ_853 False False False False 
AFR63JZ_854 False False False False 
AFR63JZ_867 False False False False 
AFR63JZ_879 False False False False 
AFR63JZ_880 False False False False 
AFR63JZ_881 False False False False 
AFR63JZ_890 False True False False 
AFR63JZ_891 False False False False 
AFR63JZ_911 False False False False 
AFR63JZ_912 False False False False 
AFR63JZ_923 False True False False 
AFR63JZ_924 False False False False 
AFR63JZ_942 False True False False 
AFR63JZ_970 False False False False 
AFR63JZ_978 False False True False 
AFR63JZ_979 False True False False 
AFR63JZ_980 False False False False 
AFR67FP_741 False False False False 
AFR67FP_753 False False False False 
AFR67FP_762 False False False False 
AFR67FP_768 False False False False 
AFR67FP_786 False False False False 
AFR67FP_790 False False False False 
AFR67FP_791 False False False False 
AFR67FP_798 False False False False 
AFR67FP_811 False False False False 
AFR67FP_816 False False False False 
AFR67FP_819 False False False False 
AFR67FP_844 False False False False 
AFR67FP_868 False False False False 
AFR67FP_869 False False False False 
AFR67FP_870 False True False False 
AFR67FP_882 False False False False 
AFR67FP_900 False False False False 
AFR67FP_913 False False False False 
AFR67FP_925 False False False False 
AFR67FP_927 False False False False 
AFR67FP_928 False False False False 
AFR67FP_944 False False True False 
AFR67FP_945 False False False False 
AFR67FP_946 False False False False 
AFR67FP_964 False False False False 
AFR67FP_965 False True False False 
AFR67FP_966 False False False False 
AFR67FP_971 False False False False 
AFR67FP_972 False False False False 
AFR67FP_981 False False False False 
AFR67FP_982 False False False False 
AFR78TE_775 False True True False 
AFR78TE_884 False False False False 
AFR78TE_892 False False False False 
AFR78TE_893 False False False False 
AFR78TE_929 False False False False 
AFR78TE_930 False True True False 
AFR78TE_931 False False False False 
AFR78TE_947 False False False False 
AFR78TE_983 False False False False 
AHO212J_2226 False False False False 
AHO218B_2202 False False False False 
AHO224A_2277 False False False False 
AHO248S_2195 False False False False 
AHO269A_2205 False False False False 
AHO273Z_2249 False False False False 
AHO333_1031 False False False False 
AHO333_2253 False False False False 
AHO338Q_2296 False False False False 
AHO354M_2254 False False False False 
AHO375F_2193 False False False False 
AHO375F_2227 False False False False 
AHO417B_2245 False False False False 
AHO433K_2246 False False False False 
AHO483J_2255 False False False False 
AHO527X_1035 False False False False 
AHO527X_1036 False False False False 
AHO527X_1711 False False False False 
AHO530D_1037 False False True False 
AHO565J_1032 False False False False 
AHO565J_1033 False False False False 
AHO568F_1323 False False False False 
AHO568F_1714 False False False False 
AHO568F_1715 False False False False 
AHO579F_1038 False False False False 
AHO579F_1474 False False False False 
AHO619C_1712 False False False False 
AHO624J_1024 False False False False 
AHO646R_1945 False False False False 
AHO646R_1946 False False False False 
AHO676W_1039 False False False False 
AHO728K_1473 False False False False 
AHO728K_1947 False False False False 
AHO730B_1713 False False False False 
AHO759S_1040 False False False False 
AHO810T_1937 False False False False 
